Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID12435,12435,99,3.071,278.178,272.784,0,12,12,4,1,-10921639,111.492,107,97,152,6801,13.570,2.683,0.041,0.649
ID12730,12730,99,3.385,277.716,275.435,0,13,13,4,1,-10921639,112.148,106,95,171,6841,16.627,2.703,0.047,0.608
ID13027,13027,99,3.644,275.822,282.583,0,14,14,4,1,-10921639,113.393,105,99,164,6917,16.932,2.612,0.050,0.642
ID11433,11433,100,24.873,376.408,299.735,0,0,0,4,1,-10921639,203.049,176,107,394,12386,79.026,6.400,0.252,1.033
ID9017,9017,100,27.349,377.709,301.849,0,1,1,4,1,-10921639,205.541,183,110,439,12538,86.795,6.400,0.285,1.049
ID9538,9538,100,27.653,377.236,301.851,0,2,2,4,1,-10921639,204.820,172,111,421,12494,86.066,4.633,0.273,1.021
ID10981,10981,100,6.617,392.095,296.035,0,3,3,4,1,-10921639,127.246,114,100,223,7762,29.999,2.687,0.092,0.713
ID10395,10395,100,7.071,391.574,296.298,0,4,4,4,1,-10921639,126.934,115,97,196,7743,28.621,2.747,0.089,0.726
ID9139,9139,100,5.818,391.653,294.885,0,5,5,4,1,-10921639,124.131,114,98,231,7572,27.251,2.585,0.080,0.674
ID12160,12160,100,6.796,390.825,294.609,0,6,6,4,1,-10921639,126.098,113,101,222,7692,30.663,2.621,0.093,0.699
ID9823,9823,100,6.159,391.065,294.330,0,7,7,4,1,-10921639,123.885,112,97,206,7557,27.280,2.630,0.081,0.683
ID11883,11883,100,6.321,391.094,294.221,0,8,8,4,1,-10921639,125.492,113,96,221,7655,29.136,2.693,0.087,0.688
ID10689,10689,100,6.015,390.937,293.370,0,9,9,4,1,-10921639,125.656,115,98,213,7665,29.137,2.609,0.078,0.628
ID10116,10116,100,4.800,390.978,293.563,0,10,10,4,1,-10921639,122.033,111,99,216,7444,26.896,2.685,0.053,0.455
ID11391,11391,100,5.539,390.594,293.499,0,11,11,4,1,-10921639,123.574,112,97,221,7538,27.049,2.610,0.064,0.548
ID12456,12456,100,4.730,390.307,292.802,0,12,12,4,1,-10921639,122.525,112,97,207,7474,25.277,2.890,0.063,0.572
ID12750,12750,100,5.300,390.227,292.695,0,13,13,4,1,-10921639,123.525,117,100,192,7535,23.005,2.698,0.064,0.647
ID13040,13040,100,5.127,390.550,293.908,0,14,14,4,1,-10921639,123.672,115,98,206,7544,24.037,13.630,0.056,0.546
ID11471,11471,101,6.803,428.314,321.775,0,0,0,4,1,-10921639,129.426,123,101,182,7895,22.202,6.400,0.100,1.055
ID9023,9023,101,2.914,422.390,306.539,0,1,1,4,1,-10921639,112.770,110,97,152,6879,13.179,2.625,0.039,0.644
ID10982,10982,101,4.419,418.353,296.472,0,3,3,4,1,-10921639,136.279,137,98,178,8313,19.486,13.617,0.056,0.747
ID10390,10390,101,21.730,411.140,292.199,0,4,4,4,1,-10921639,202.639,201,112,338,12361,61.943,6.400,0.225,1.203
ID9145,9145,101,4.638,418.516,297.300,0,5,5,4,1,-10921639,135.492,134,102,191,8265,22.418,13.633,0.064,0.723
ID12163,12163,101,4.103,419.317,298.071,0,6,6,4,1,-10921639,131.574,134,102,172,8026,19.295,13.608,0.045,0.583
ID9821,9821,101,21.816,412.234,292.948,0,7,7,4,1,-10921639,211.934,201,114,342,12928,52.924,6.400,0.237,1.535
ID11884,11884,101,17.525,409.390,294.117,0,8,8,4,1,-10921639,199.820,196,121,312,12189,51.008,6.400,0.171,1.141
ID10692,10692,101,16.926,406.241,294.873,0,9,9,4,1,-10921639,209.295,199,117,360,12767,51.807,6.400,0.190,1.288
ID10120,10120,101,5.600,412.974,296.397,0,10,10,4,1,-10921639,144.705,141,103,199,8827,27.512,12.679,0.053,0.529
ID11396,11396,101,4.724,415.716,296.307,0,11,11,4,1,-10921639,135.803,133,99,193,8284,24.367,14.443,0.058,0.615
ID12460,12460,101,16.195,406.620,295.028,0,12,12,4,1,-10921639,186.836,184,108,302,11397,49.509,6.400,0.158,1.032
ID12770,12770,101,5.885,405.738,305.190,0,13,13,4,1,-10921639,132.967,124,102,201,8111,25.943,2.725,0.068,0.654
ID13060,13060,101,3.112,409.303,306.727,0,14,14,4,1,-10921639,119.508,112,100,183,7290,18.320,14.474,0.029,0.372
ID10418,10418,102,1.227,144.858,317.005,0,4,4,4,1,-10921639,105.131,105,95,120,6413,5.252,6.400,0.016,0.624
ID9186,9186,102,1.044,144.190,316.924,0,5,5,4,1,-10921639,104.525,103,96,120,6376,5.670,4.662,0.012,0.427
ID12184,12184,102,1.075,144.813,316.862,0,6,6,4,1,-10921639,104.295,103,95,120,6362,5.305,10.240,0.014,0.548
ID9846,9846,102,1.243,143.793,316.815,0,7,7,4,1,-10921639,105.115,104,95,123,6412,6.050,3.064,0.017,0.586
ID11885,11885,102,1.583,143.969,296.428,0,8,8,4,1,-10921639,105.803,103,92,131,6454,7.538,14.438,0.021,0.581
ID10694,10694,102,1.452,145.085,297.295,0,9,9,4,1,-10921639,105.344,103,95,126,6426,7.192,4.507,0.020,0.564
ID10123,10123,102,1.371,144.687,298.060,0,10,10,4,1,-10921639,105.984,104,99,133,6465,6.774,2.666,0.022,0.666
ID11407,11407,102,1.315,144.091,300.122,0,11,11,4,1,-10921639,104.984,104,97,124,6404,6.412,2.616,0.016,0.503
ID12470,12470,102,1.320,144.600,300.641,0,12,12,4,1,-10921639,105.082,104,97,128,6410,6.144,4.683,0.019,0.625
ID12762,12762,102,1.460,144.307,301.274,0,13,13,4,1,-10921639,105.590,104,96,127,6441,6.344,2.721,0.020,0.655
ID13052,13052,102,1.373,144.474,302.170,0,14,14,4,1,-10921639,105.672,104,95,127,6446,7.138,2.744,0.019,0.560
ID11421,11421,103,1.297,318.662,297.510,0,0,0,4,1,-10921639,114.525,111,99,155,6986,12.700,2.898,0.008,0.135
ID9002,9002,103,1.891,324.080,293.974,0,1,1,4,1,-10921639,132.115,131,103,189,8059,19.556,13.539,0.006,0.078
ID9536,9536,103,3.901,323.095,298.549,0,2,2,4,1,-10921639,134.377,128,108,198,8197,21.537,4.730,0.040,0.477
ID10987,10987,103,4.434,322.867,297.974,0,3,3,4,1,-10921639,134.852,129,106,206,8226,24.337,2.866,0.037,0.398
ID10394,10394,103,4.297,322.892,296.151,0,4,4,4,1,-10921639,143.279,141,103,205,8740,23.585,14.479,0.053,0.607
ID9141,9141,103,3.097,321.304,296.827,0,5,5,4,1,-10921639,124.361,118,102,194,7586,20.087,2.773,0.032,0.380
ID12162,12162,103,2.308,321.827,296.716,0,6,6,4,1,-10921639,126.705,123,101,168,7729,16.602,14.405,0.015,0.233
ID9825,9825,103,2.935,323.146,297.011,0,7,7,4,1,-10921639,133.262,129,102,186,8129,20.496,14.422,0.017,0.220
ID11886,11886,103,14.959,321.903,298.089,0,8,8,4,1,-10921639,167.787,153,107,305,10235,52.077,4.637,0.155,0.867
ID10695,10695,103,4.334,323.429,298.070,0,9,9,4,1,-10921639,136.508,134,101,199,8327,24.712,2.620,0.028,0.299
ID10119,10119,103,6.526,326.520,296.266,0,10,10,4,1,-10921639,156.230,156,123,208,9530,17.979,6.400,0.083,1.334
ID11398,11398,103,7.814,324.935,296.947,0,11,11,4,1,-10921639,158.148,158,109,220,9647,26.098,6.400,0.107,1.169
ID12464,12464,103,10.775,324.078,296.878,0,12,12,4,1,-10921639,160.197,153,110,260,9772,33.372,6.400,0.138,1.167
ID12757,12757,103,10.156,322.702,296.802,0,13,13,4,1,-10921639,156.164,156,107,227,9526,31.466,6.400,0.133,1.165
ID13045,13045,103,8.260,321.709,297.259,0,14,14,4,1,-10921639,157.426,158,103,225,9603,30.638,6.400,0.132,1.202
ID11419,11419,104,36.590,460.805,296.252,0,0,0,4,1,-10921639,273.246,282,152,451,16668,75.944,6.400,0.408,2.085
ID9005,9005,104,34.971,461.523,294.778,0,1,1,4,1,-10921639,259.721,258,124,454,15843,83.980,6.400,0.370,1.672
ID9527,9527,104,26.037,464.162,291.779,0,2,2,4,1,-10921639,213.934,210,105,423,13050,83.233,6.400,0.252,1.035
ID10983,10983,104,27.815,460.092,295.748,0,3,3,4,1,-10921639,228.377,224,111,404,13931,78.512,6.400,0.296,1.328
ID10397,10397,104,28.286,459.500,296.840,0,4,4,4,1,-10921639,229.852,226,111,390,14021,76.080,6.400,0.301,1.399
ID9147,9147,104,27.852,459.226,296.893,0,5,5,4,1,-10921639,226.098,224,112,390,13792,72.070,6.400,0.296,1.431
ID12161,12161,104,27.750,459.297,295.996,0,6,6,4,1,-10921639,222.721,216,106,397,13586,76.045,6.400,0.279,1.278
ID9826,9826,104,28.936,458.451,297.398,0,7,7,4,1,-10921639,228.492,216,116,403,13938,77.632,6.400,0.293,1.334
ID11887,11887,104,25.527,458.717,297.560,0,8,8,4,1,-10921639,207.508,186,105,362,12658,74.636,6.400,0.242,1.082
ID10693,10693,104,26.764,458.885,295.970,0,9,9,4,1,-10921639,223.443,215,110,395,13630,74.882,6.400,0.286,1.328
ID10118,10118,104,25.822,461.126,295.153,0,10,10,4,1,-10921639,215.672,215,106,398,13156,73.962,6.400,0.266,1.226
ID11394,11394,104,24.093,463.066,295.217,0,11,11,4,1,-10921639,195.541,172,102,378,11928,76.477,4.645,0.235,0.973
ID12461,12461,104,22.676,462.724,295.212,0,12,12,4,1,-10921639,189.148,165,104,386,11538,75.083,4.653,0.255,1.023
ID12754,12754,104,26.478,462.875,294.369,0,13,13,4,1,-10921639,194.689,173,103,389,11876,80.246,4.655,0.294,1.103
ID13044,13044,104,32.793,462.494,294.984,0,14,14,4,1,-10921639,231.197,206,112,395,14103,80.325,6.400,0.350,1.493
ID11431,11431,105,24.783,303.828,300.338,0,0,0,4,1,-10921639,194.115,162,96,424,11841,88.667,2.633,0.249,0.874
ID9014,9014,105,22.913,303.911,300.470,0,1,1,4,1,-10921639,202.344,180,105,429,12343,82.562,2.646,0.226,0.904
ID9537,9537,105,30.953,303.701,299.993,0,2,2,4,1,-10921639,230.180,199,127,453,14041,89.510,6.400,0.289,1.154
ID10989,10989,105,25.712,303.747,299.915,0,3,3,4,1,-10921639,194.574,160,105,397,11869,81.970,4.632,0.259,0.976
ID10400,10400,105,25.521,303.613,299.657,0,4,4,4,1,-10921639,194.623,164,106,420,11872,83.657,4.653,0.277,1.010
ID9152,9152,105,23.614,303.684,299.256,0,5,5,4,1,-10921639,190.738,161,103,406,11635,76.902,6.400,0.260,1.024
ID12165,12165,105,25.232,304.037,299.049,0,6,6,4,1,-10921639,189.115,158,102,398,11536,80.232,4.619,0.271,1.004
ID9828,9828,105,24.376,303.961,299.603,0,7,7,4,1,-10921639,190.443,165,104,418,11617,79.389,6.400,0.277,1.039
ID11888,11888,105,24.441,303.614,299.414,0,8,8,4,1,-10921639,190.033,166,106,407,11592,79.999,6.400,0.281,1.041
ID10696,10696,105,24.458,303.496,299.386,0,9,9,4,1,-10921639,186.443,157,100,388,11373,77.106,6.400,0.274,1.040
ID10125,10125,105,22.394,303.204,299.530,0,10,10,4,1,-10921639,183.475,165,104,384,11192,72.579,6.400,0.258,1.037
ID11409,11409,105,23.779,303.145,299.883,0,11,11,4,1,-10921639,183.426,160,105,379,11189,74.244,4.646,0.266,1.039
ID12467,12467,105,22.925,302.171,299.733,0,12,12,4,1,-10921639,183.098,164,102,386,11169,73.963,6.400,0.267,1.044
ID12761,12761,105,21.987,302.355,299.514,0,13,13,4,1,-10921639,181.197,152,105,382,11053,74.114,4.648,0.268,1.033
ID13034,13034,105,2.016,292.263,291.026,0,14,14,4,1,-10921639,109.869,106,97,152,6702,12.232,2.600,0.024,0.424
ID11423,11423,106,4.007,329.848,297.598,0,0,0,4,1,-10921639,152.885,150,127,205,9326,16.988,13.584,0.058,0.989
ID9013,9013,106,4.309,329.517,298.256,0,1,1,4,1,-10921639,152.574,151,116,190,9307,16.908,13.550,0.047,0.809
ID9534,9534,106,5.971,331.209,297.487,0,2,2,4,1,-10921639,160.213,156,127,231,9773,22.533,15.200,0.062,0.824
ID10984,10984,106,7.198,331.334,297.472,0,3,3,4,1,-10921639,160.738,157,119,250,9805,28.407,2.636,0.074,0.779
ID10396,10396,106,9.267,331.001,297.342,0,4,4,4,1,-10921639,173.820,175,121,251,10603,27.621,6.400,0.110,1.252
ID9143,9143,106,10.301,330.780,297.379,0,5,5,4,1,-10921639,172.311,167,130,241,10511,25.292,6.400,0.133,1.596
ID12166,12166,106,7.276,331.346,299.023,0,6,6,4,1,-10921639,164.328,165,128,209,10024,21.255,6.400,0.103,1.439
ID9829,9829,106,6.336,330.024,300.022,0,7,7,4,1,-10921639,163.984,164,126,196,10003,19.677,6.400,0.087,1.336
ID11889,11889,106,7.465,330.924,299.446,0,8,8,4,1,-10921639,165.557,162,126,217,10099,21.614,6.400,0.089,1.254
ID10699,10699,106,3.381,330.287,300.251,0,9,9,4,1,-10921639,151.098,151,119,196,9217,14.184,12.676,0.043,0.869
ID10128,10128,106,3.274,330.283,302.077,0,10,10,4,1,-10921639,146.607,146,106,183,8943,17.222,13.624,0.034,0.567
ID11411,11411,106,7.400,331.974,300.088,0,11,11,4,1,-10921639,161.836,156,120,228,9872,25.666,4.605,0.076,0.893
ID12468,12468,106,13.483,333.155,299.907,0,12,12,4,1,-10921639,176.689,165,112,284,10778,45.283,4.647,0.137,0.942
ID12760,12760,106,14.797,333.832,298.865,0,13,13,4,1,-10921639,185.180,172,118,309,11296,49.747,6.400,0.152,0.982
ID13050,13050,106,18.545,332.875,298.948,0,14,14,4,1,-10921639,196.148,182,117,345,11965,59.557,6.400,0.187,1.037
ID11403,11403,107,21.462,226.437,290.639,0,0,0,4,1,-10921639,199.000,183,109,357,12139,65.154,6.400,0.256,1.246
ID9011,9011,107,11.124,228.985,297.600,0,1,1,4,1,-10921639,145.754,124,102,272,8891,44.811,2.678,0.128,0.737
ID9533,9533,107,10.066,228.400,298.515,0,2,2,4,1,-10921639,150.918,139,101,272,9206,41.834,2.681,0.113,0.732
ID10986,10986,107,22.466,229.556,297.792,0,3,3,4,1,-10921639,196.115,191,103,349,11963,66.440,6.400,0.286,1.311
ID10399,10399,107,24.519,230.006,299.100,0,4,4,4,1,-10921639,198.639,193,102,328,12117,64.669,6.400,0.294,1.395
ID9154,9154,107,21.177,230.439,302.641,0,5,5,4,1,-10921639,189.869,179,102,315,11582,58.998,6.400,0.261,1.330
ID12164,12164,107,13.754,231.230,299.441,0,6,6,4,1,-10921639,147.033,130,98,260,8969,45.763,6.400,0.178,0.970
ID9827,9827,107,13.435,231.183,299.825,0,7,7,4,1,-10921639,144.885,123,102,254,8838,44.494,2.701,0.171,0.952
